sale_id,event_id,customer_id,reseller_id,sale_date,ticket_type,quantity,unit_price,discount_amount,gross_revenue,net_revenue,payment_status,created_at,updated_at
1171,57,213,8,2024-11-16,Standard,1,60.0,0.0,60.0,60.0,Paid,2024-11-16T00:00:00,2024-11-21T00:00:00
1172,54,201,9,2024-11-10,Premium,5,180.0,0.0,900.0,900.0,Pending,2024-11-10T00:00:00,2024-11-12T00:00:00
1173,51,141,4,2024-06-09,Early Bird,4,120.0,0.0,480.0,480.0,Paid,2024-06-09T00:00:00,2024-06-09T00:00:00
1174,17,220,4,2024-11-08,Standard,5,82.5,61.88,412.5,350.62,Paid,2024-11-08T00:00:00,2024-11-11T00:00:00
1175,36,9,6,2024-12-24,Early Bird,4,200.0,40.0,800.0,760.0,Refunded,2024-12-24T00:00:00,2024-12-26T00:00:00
1176,49,13,9,2024-11-12,Early Bird,1,110.0,5.5,110.0,104.5,Paid,2024-11-12T00:00:00,2024-11-15T00:00:00
1177,24,74,5,2024-07-18,Standard,5,60.0,30.0,300.0,270.0,Paid,2024-07-18T00:00:00,2024-07-22T00:00:00
1178,11,73,1,2024-12-14,Early Bird,4,300.0,60.0,1200.0,1140.0,Pending,2024-12-14T00:00:00,2024-12-17T00:00:00
1179,34,130,7,2024-07-09,Early Bird,5,67.5,0.0,337.5,337.5,Paid,2024-07-09T00:00:00,2024-07-14T00:00:00
1180,22,209,9,2024-06-03,Standard,2,200.0,40.0,400.0,360.0,Paid,2024-06-03T00:00:00,2024-06-08T00:00:00
1181,14,121,5,2024-04-04,VIP,5,55.0,41.25,275.0,233.75,Refunded,2024-04-04T00:00:00,2024-04-09T00:00:00
1182,31,40,6,2024-06-29,Early Bird,5,40.0,0.0,200.0,200.0,Paid,2024-06-29T00:00:00,2024-06-29T00:00:00
1183,11,59,7,2024-11-04,Standard,1,225.0,11.25,225.0,213.75,Refunded,2024-11-04T00:00:00,2024-11-07T00:00:00
1184,11,215,8,2024-10-21,Early Bird,5,275.0,68.75,1375.0,1306.25,Paid,2024-10-21T00:00:00,2024-10-23T00:00:00
1185,8,191,9,2024-11-21,Premium,3,200.0,60.0,600.0,540.0,Paid,2024-11-21T00:00:00,2024-11-23T00:00:00
1186,34,129,8,2024-07-14,Early Bird,2,90.0,18.0,180.0,162.0,Refunded,2024-07-14T00:00:00,2024-07-15T00:00:00
1187,60,163,,2024-07-31,Early Bird,2,135.0,40.5,270.0,229.5,Paid,2024-07-31T00:00:00,2024-08-01T00:00:00
1188,31,49,3,2024-08-25,Early Bird,1,50.0,2.5,50.0,47.5,Paid,2024-08-25T00:00:00,2024-08-25T00:00:00
1189,4,180,1,2024-04-22,Premium,4,180.0,36.0,720.0,684.0,Paid,2024-04-22T00:00:00,2024-04-27T00:00:00
1190,1,300,6,2024-06-13,VIP,2,75.0,15.0,150.0,135.0,Paid,2024-06-13T00:00:00,2024-06-17T00:00:00
1191,50,79,1,2024-11-03,Standard,3,60.0,9.0,180.0,171.0,Paid,2024-11-03T00:00:00,2024-11-05T00:00:00
1192,12,197,8,2025-01-04,VIP,5,120.0,30.0,600.0,570.0,Pending,2025-01-04T00:00:00,2025-01-08T00:00:00
1193,39,2,2,2024-12-15,Premium,5,220.0,55.0,1100.0,1045.0,Paid,2024-12-15T00:00:00,2024-12-15T00:00:00
1194,60,244,2,2024-06-01,Standard,5,135.0,33.75,675.0,641.25,Paid,2024-06-01T00:00:00,2024-06-01T00:00:00
1195,58,242,6,2024-10-03,VIP,2,300.0,90.0,600.0,510.0,Paid,2024-10-03T00:00:00,2024-10-07T00:00:00
1196,49,198,6,2025-01-05,Early Bird,2,120.0,36.0,240.0,204.0,Paid,2025-01-05T00:00:00,2025-01-07T00:00:00
1197,54,110,9,2024-11-13,Premium,3,240.0,0.0,720.0,720.0,Paid,2024-11-13T00:00:00,2024-11-18T00:00:00
1198,10,129,7,2024-05-04,Standard,4,300.0,180.0,1200.0,1020.0,Pending,2024-05-04T00:00:00,2024-05-07T00:00:00
1199,42,178,7,2024-10-03,Early Bird,2,40.0,8.0,80.0,72.0,Paid,2024-10-03T00:00:00,2024-10-07T00:00:00
1200,36,6,2,2024-10-08,Premium,2,220.0,44.0,440.0,396.0,Refunded,2024-10-08T00:00:00,2024-10-10T00:00:00
1201,34,49,5,2024-09-15,VIP,1,90.0,9.0,90.0,81.0,Paid,2024-09-15T00:00:00,2024-09-19T00:00:00
1202,59,141,10,2024-11-08,Early Bird,5,150.0,0.0,750.0,750.0,Refunded,2024-11-08T00:00:00,2024-11-08T00:00:00
1203,45,16,9,2024-06-26,Early Bird,3,150.0,0.0,450.0,450.0,Pending,2024-06-26T00:00:00,2024-07-01T00:00:00
1204,30,190,,2024-11-14,Standard,2,220.0,0.0,440.0,440.0,Pending,2024-11-14T00:00:00,2024-11-19T00:00:00
1205,10,62,6,2024-05-21,Standard,2,225.0,0.0,450.0,450.0,Refunded,2024-05-21T00:00:00,2024-05-26T00:00:00
1206,46,9,3,2025-01-16,VIP,3,80.0,24.0,240.0,216.0,Paid,2025-01-16T00:00:00,2025-01-21T00:00:00
1207,11,207,10,2024-09-16,Early Bird,5,250.0,0.0,1250.0,1250.0,Paid,2024-09-16T00:00:00,2024-09-16T00:00:00
1208,13,89,1,2024-10-06,Early Bird,5,90.0,45.0,450.0,405.0,Paid,2024-10-06T00:00:00,2024-10-08T00:00:00
1209,39,2,10,2024-12-25,VIP,5,220.0,55.0,1100.0,1045.0,Paid,2024-12-25T00:00:00,2024-12-29T00:00:00
1210,23,238,9,2024-12-21,Standard,3,110.0,0.0,330.0,330.0,Paid,2024-12-21T00:00:00,2024-12-21T00:00:00
1211,12,11,9,2024-11-05,Premium,1,135.0,13.5,135.0,121.5,Paid,2024-11-05T00:00:00,2024-11-06T00:00:00
1212,41,98,4,2024-07-14,Premium,4,80.0,16.0,320.0,304.0,Paid,2024-07-14T00:00:00,2024-07-14T00:00:00
1213,25,290,2,2024-04-20,VIP,3,180.0,54.0,540.0,486.0,Refunded,2024-04-20T00:00:00,2024-04-21T00:00:00
1214,54,133,4,2024-12-25,Early Bird,3,180.0,27.0,540.0,513.0,Paid,2024-12-25T00:00:00,2024-12-25T00:00:00
1215,32,268,10,2024-09-25,Early Bird,5,150.0,75.0,750.0,675.0,Paid,2024-09-25T00:00:00,2024-09-25T00:00:00
1216,54,178,6,2024-11-05,VIP,4,180.0,36.0,720.0,684.0,Paid,2024-11-05T00:00:00,2024-11-07T00:00:00
1217,45,108,8,2024-07-22,VIP,5,150.0,0.0,750.0,750.0,Paid,2024-07-22T00:00:00,2024-07-25T00:00:00
1218,17,72,7,2025-01-26,Early Bird,1,90.0,4.5,90.0,85.5,Pending,2025-01-26T00:00:00,2025-01-28T00:00:00
1219,24,54,5,2024-07-07,VIP,4,90.0,0.0,360.0,360.0,Paid,2024-07-07T00:00:00,2024-07-08T00:00:00
1220,27,184,2,2024-11-14,VIP,3,100.0,0.0,300.0,300.0,Paid,2024-11-14T00:00:00,2024-11-17T00:00:00
1221,35,295,9,2025-01-31,Early Bird,1,55.0,8.25,55.0,46.75,Refunded,2025-01-31T00:00:00,2025-02-03T00:00:00
1222,54,206,7,2024-12-18,VIP,3,200.0,60.0,600.0,540.0,Paid,2024-12-18T00:00:00,2024-12-19T00:00:00
1223,49,138,6,2024-09-23,Early Bird,5,80.0,60.0,400.0,340.0,Pending,2024-09-23T00:00:00,2024-09-23T00:00:00
1224,11,72,9,2024-11-05,Premium,2,250.0,25.0,500.0,475.0,Paid,2024-11-05T00:00:00,2024-11-05T00:00:00
1225,6,85,6,2024-10-27,Early Bird,2,50.0,15.0,100.0,85.0,Paid,2024-10-27T00:00:00,2024-11-01T00:00:00
1226,10,95,1,2024-07-25,Premium,2,250.0,50.0,500.0,450.0,Paid,2024-07-25T00:00:00,2024-07-28T00:00:00
1227,6,245,,2024-09-04,Premium,2,45.0,9.0,90.0,81.0,Paid,2024-09-04T00:00:00,2024-09-04T00:00:00
1228,31,193,10,2024-06-24,Early Bird,4,45.0,27.0,180.0,153.0,Paid,2024-06-24T00:00:00,2024-06-24T00:00:00
1229,25,145,5,2024-07-03,Early Bird,3,180.0,81.0,540.0,459.0,Pending,2024-07-03T00:00:00,2024-07-06T00:00:00
1230,35,92,3,2025-02-14,Premium,3,55.0,0.0,165.0,165.0,Paid,2025-02-14T00:00:00,2025-02-16T00:00:00
1231,22,118,1,2024-07-15,Premium,1,300.0,45.0,300.0,255.0,Refunded,2024-07-15T00:00:00,2024-07-16T00:00:00
1232,3,197,5,2024-11-30,Premium,3,165.0,0.0,495.0,495.0,Refunded,2024-11-30T00:00:00,2024-12-01T00:00:00
1233,19,216,4,2024-12-06,Premium,4,110.0,0.0,440.0,440.0,Paid,2024-12-06T00:00:00,2024-12-09T00:00:00
1234,44,52,5,2024-10-02,Early Bird,1,55.0,0.0,55.0,55.0,Paid,2024-10-02T00:00:00,2024-10-03T00:00:00
1235,21,233,10,2024-11-30,Standard,5,240.0,180.0,1200.0,1020.0,Refunded,2024-11-30T00:00:00,2024-12-05T00:00:00
1236,43,133,6,2024-08-13,Standard,4,60.0,24.0,240.0,216.0,Pending,2024-08-13T00:00:00,2024-08-16T00:00:00
1237,33,92,1,2024-06-20,Early Bird,4,50.0,20.0,200.0,180.0,Pending,2024-06-20T00:00:00,2024-06-23T00:00:00
1238,56,133,5,2024-04-22,Premium,1,45.0,0.0,45.0,45.0,Pending,2024-04-22T00:00:00,2024-04-26T00:00:00
1239,47,145,7,2024-09-29,Standard,4,220.0,0.0,880.0,880.0,Paid,2024-09-29T00:00:00,2024-10-02T00:00:00
1240,30,218,4,2024-11-30,VIP,1,240.0,24.0,240.0,216.0,Paid,2024-11-30T00:00:00,2024-11-30T00:00:00
1241,35,9,6,2025-01-20,Early Bird,2,50.0,10.0,100.0,90.0,Paid,2025-01-20T00:00:00,2025-01-22T00:00:00
1242,41,273,,2024-08-26,Early Bird,5,80.0,40.0,400.0,360.0,Paid,2024-08-26T00:00:00,2024-08-27T00:00:00
1243,6,253,10,2024-09-28,Early Bird,1,45.0,2.25,45.0,42.75,Paid,2024-09-28T00:00:00,2024-09-30T00:00:00
1244,30,40,,2024-10-19,VIP,5,180.0,135.0,900.0,765.0,Paid,2024-10-19T00:00:00,2024-10-19T00:00:00
1245,10,155,5,2024-06-03,Early Bird,1,275.0,0.0,275.0,275.0,Refunded,2024-06-03T00:00:00,2024-06-03T00:00:00
1246,12,99,1,2024-11-03,VIP,3,120.0,54.0,360.0,306.0,Paid,2024-11-03T00:00:00,2024-11-07T00:00:00
1247,33,243,9,2024-05-29,Premium,2,40.0,8.0,80.0,72.0,Refunded,2024-05-29T00:00:00,2024-05-31T00:00:00
1248,48,205,9,2024-04-12,Premium,2,100.0,0.0,200.0,200.0,Paid,2024-04-12T00:00:00,2024-04-14T00:00:00
1249,1,67,10,2024-08-18,VIP,2,60.0,18.0,120.0,102.0,Paid,2024-08-18T00:00:00,2024-08-21T00:00:00
1250,39,10,3,2024-10-10,VIP,3,160.0,24.0,480.0,456.0,Paid,2024-10-10T00:00:00,2024-10-10T00:00:00
1251,40,169,10,2024-10-03,Early Bird,5,55.0,41.25,275.0,233.75,Refunded,2024-10-03T00:00:00,2024-10-07T00:00:00
1252,1,78,7,2024-08-27,Early Bird,3,75.0,22.5,225.0,202.5,Refunded,2024-08-27T00:00:00,2024-08-28T00:00:00
1253,35,17,6,2024-11-26,Standard,2,55.0,11.0,110.0,99.0,Refunded,2024-11-26T00:00:00,2024-11-30T00:00:00
1254,23,150,4,2024-12-26,VIP,2,120.0,24.0,240.0,216.0,Refunded,2024-12-26T00:00:00,2024-12-31T00:00:00
1255,30,181,9,2025-01-12,Early Bird,2,240.0,24.0,480.0,456.0,Refunded,2025-01-12T00:00:00,2025-01-12T00:00:00
1256,49,276,6,2024-12-15,Premium,5,110.0,27.5,550.0,522.5,Refunded,2024-12-15T00:00:00,2024-12-19T00:00:00
1257,55,57,3,2024-12-05,VIP,1,165.0,8.25,165.0,156.75,Paid,2024-12-05T00:00:00,2024-12-06T00:00:00
1258,50,112,5,2024-09-16,Early Bird,4,60.0,36.0,240.0,204.0,Pending,2024-09-16T00:00:00,2024-09-18T00:00:00
1259,21,275,8,2024-09-09,Early Bird,3,160.0,48.0,480.0,432.0,Paid,2024-09-09T00:00:00,2024-09-12T00:00:00
1260,32,91,2,2024-08-05,Early Bird,4,150.0,90.0,600.0,510.0,Paid,2024-08-05T00:00:00,2024-08-05T00:00:00
1261,35,51,10,2024-11-09,Early Bird,3,55.0,8.25,165.0,156.75,Pending,2024-11-09T00:00:00,2024-11-14T00:00:00
1262,27,115,9,2024-11-21,Premium,4,90.0,0.0,360.0,360.0,Pending,2024-11-21T00:00:00,2024-11-25T00:00:00
1263,33,167,,2024-07-27,Premium,5,60.0,45.0,300.0,255.0,Paid,2024-07-27T00:00:00,2024-07-31T00:00:00
1264,41,200,9,2024-07-01,Premium,1,100.0,0.0,100.0,100.0,Paid,2024-07-01T00:00:00,2024-07-04T00:00:00
1265,24,166,3,2024-06-17,Premium,2,67.5,20.25,135.0,114.75,Paid,2024-06-17T00:00:00,2024-06-17T00:00:00
1266,58,126,7,2024-10-06,Early Bird,2,300.0,90.0,600.0,510.0,Paid,2024-10-06T00:00:00,2024-10-07T00:00:00
1267,30,126,2,2024-11-12,Early Bird,1,240.0,24.0,240.0,216.0,Paid,2024-11-12T00:00:00,2024-11-12T00:00:00
1268,48,37,6,2024-07-05,Early Bird,4,120.0,72.0,480.0,408.0,Paid,2024-07-05T00:00:00,2024-07-10T00:00:00
1269,35,247,7,2025-02-08,Standard,5,60.0,0.0,300.0,300.0,Paid,2025-02-08T00:00:00,2025-02-11T00:00:00
1270,54,226,8,2024-10-05,Early Bird,1,200.0,30.0,200.0,170.0,Paid,2024-10-05T00:00:00,2024-10-05T00:00:00
1271,10,188,2,2024-05-03,Early Bird,3,300.0,0.0,900.0,900.0,Paid,2024-05-03T00:00:00,2024-05-04T00:00:00
1272,59,169,1,2024-10-09,Standard,4,135.0,54.0,540.0,486.0,Refunded,2024-10-09T00:00:00,2024-10-14T00:00:00
1273,32,228,4,2024-08-05,VIP,2,150.0,30.0,300.0,270.0,Refunded,2024-08-05T00:00:00,2024-08-10T00:00:00
1274,17,76,2,2024-11-19,VIP,3,90.0,0.0,270.0,270.0,Paid,2024-11-19T00:00:00,2024-11-20T00:00:00
1275,57,82,4,2024-11-03,VIP,5,75.0,37.5,375.0,337.5,Refunded,2024-11-03T00:00:00,2024-11-08T00:00:00
1276,29,150,2,2024-10-29,Early Bird,3,135.0,20.25,405.0,384.75,Paid,2024-10-29T00:00:00,2024-11-03T00:00:00
1277,15,300,2,2024-11-03,Standard,2,240.0,48.0,480.0,432.0,Paid,2024-11-03T00:00:00,2024-11-05T00:00:00
1278,47,88,9,2024-11-14,VIP,5,220.0,165.0,1100.0,935.0,Paid,2024-11-14T00:00:00,2024-11-18T00:00:00
1279,55,249,6,2024-10-17,Premium,3,180.0,54.0,540.0,486.0,Pending,2024-10-17T00:00:00,2024-10-20T00:00:00
1280,12,116,5,2024-12-07,VIP,4,120.0,0.0,480.0,480.0,Paid,2024-12-07T00:00:00,2024-12-08T00:00:00
1281,10,256,5,2024-07-15,Early Bird,5,200.0,50.0,1000.0,950.0,Pending,2024-07-15T00:00:00,2024-07-20T00:00:00
1282,59,17,5,2024-11-08,Early Bird,5,135.0,33.75,675.0,641.25,Paid,2024-11-08T00:00:00,2024-11-10T00:00:00
1283,33,229,,2024-07-29,Premium,3,60.0,0.0,180.0,180.0,Paid,2024-07-29T00:00:00,2024-07-31T00:00:00
1284,52,91,7,2024-06-19,Standard,2,135.0,13.5,270.0,256.5,Pending,2024-06-19T00:00:00,2024-06-21T00:00:00
1285,36,268,2,2024-12-24,VIP,1,180.0,0.0,180.0,180.0,Paid,2024-12-24T00:00:00,2024-12-25T00:00:00
1286,15,51,7,2024-10-06,Standard,5,240.0,180.0,1200.0,1020.0,Paid,2024-10-06T00:00:00,2024-10-11T00:00:00
1287,5,244,1,2024-12-03,Premium,4,80.0,48.0,320.0,272.0,Paid,2024-12-03T00:00:00,2024-12-07T00:00:00
1288,38,5,9,2024-09-19,Early Bird,5,82.5,41.25,412.5,371.25,Paid,2024-09-19T00:00:00,2024-09-24T00:00:00
1289,57,129,,2024-10-25,Early Bird,2,90.0,27.0,180.0,153.0,Pending,2024-10-25T00:00:00,2024-10-27T00:00:00
1290,32,146,8,2024-08-21,VIP,2,150.0,45.0,300.0,255.0,Paid,2024-08-21T00:00:00,2024-08-25T00:00:00
1291,16,226,10,2024-08-08,Standard,3,60.0,18.0,180.0,162.0,Paid,2024-08-08T00:00:00,2024-08-11T00:00:00
1292,1,92,2,2024-08-30,Standard,5,82.5,61.88,412.5,350.62,Refunded,2024-08-30T00:00:00,2024-09-04T00:00:00
1293,20,56,3,2024-12-08,Premium,4,100.0,20.0,400.0,380.0,Paid,2024-12-08T00:00:00,2024-12-10T00:00:00
1294,33,154,1,2024-06-28,Premium,3,60.0,27.0,180.0,153.0,Pending,2024-06-28T00:00:00,2024-07-03T00:00:00
1295,10,81,2,2024-07-09,Premium,2,225.0,67.5,450.0,382.5,Paid,2024-07-09T00:00:00,2024-07-13T00:00:00
1296,31,135,3,2024-06-11,Early Bird,5,55.0,27.5,275.0,247.5,Paid,2024-06-11T00:00:00,2024-06-13T00:00:00
1297,10,158,7,2024-07-11,Early Bird,3,250.0,75.0,750.0,675.0,Pending,2024-07-11T00:00:00,2024-07-14T00:00:00
1298,49,182,6,2024-11-28,Premium,1,110.0,0.0,110.0,110.0,Refunded,2024-11-28T00:00:00,2024-11-30T00:00:00
1299,2,192,4,2024-05-31,Standard,2,67.5,13.5,135.0,121.5,Paid,2024-05-31T00:00:00,2024-06-03T00:00:00
1300,51,258,3,2024-06-02,Early Bird,3,120.0,18.0,360.0,342.0,Paid,2024-06-02T00:00:00,2024-06-02T00:00:00
1301,5,241,9,2024-11-27,Standard,2,100.0,30.0,200.0,170.0,Refunded,2024-11-27T00:00:00,2024-12-02T00:00:00
1302,59,193,9,2024-08-11,Standard,4,135.0,54.0,540.0,486.0,Paid,2024-08-11T00:00:00,2024-08-11T00:00:00
1303,41,146,7,2024-07-18,Standard,3,120.0,36.0,360.0,324.0,Refunded,2024-07-18T00:00:00,2024-07-19T00:00:00
1304,57,78,2,2024-09-16,VIP,1,75.0,11.25,75.0,63.75,Pending,2024-09-16T00:00:00,2024-09-17T00:00:00
1305,36,280,9,2025-01-17,VIP,4,180.0,72.0,720.0,648.0,Pending,2025-01-17T00:00:00,2025-01-21T00:00:00
1306,53,185,5,2024-09-14,Early Bird,1,135.0,0.0,135.0,135.0,Paid,2024-09-14T00:00:00,2024-09-15T00:00:00
1307,21,102,5,2024-10-18,VIP,2,220.0,44.0,440.0,396.0,Paid,2024-10-18T00:00:00,2024-10-22T00:00:00
1308,48,211,10,2024-03-12,Early Bird,1,90.0,0.0,90.0,90.0,Refunded,2024-03-12T00:00:00,2024-03-15T00:00:00
1309,52,290,,2024-09-15,Early Bird,5,120.0,60.0,600.0,540.0,Paid,2024-09-15T00:00:00,2024-09-19T00:00:00
1310,56,295,4,2024-04-06,VIP,3,60.0,27.0,180.0,153.0,Paid,2024-04-06T00:00:00,2024-04-11T00:00:00
1311,5,82,8,2024-10-17,Standard,1,120.0,0.0,120.0,120.0,Pending,2024-10-17T00:00:00,2024-10-20T00:00:00
1312,40,239,4,2024-08-17,Early Bird,2,40.0,12.0,80.0,68.0,Paid,2024-08-17T00:00:00,2024-08-22T00:00:00
1313,22,271,7,2024-09-08,Early Bird,2,300.0,60.0,600.0,540.0,Paid,2024-09-08T00:00:00,2024-09-11T00:00:00
1314,37,5,,2024-06-13,Premium,1,300.0,45.0,300.0,255.0,Paid,2024-06-13T00:00:00,2024-06-16T00:00:00
1315,10,235,8,2024-07-17,Premium,2,300.0,60.0,600.0,540.0,Pending,2024-07-17T00:00:00,2024-07-19T00:00:00
1316,58,106,2,2024-06-19,VIP,5,225.0,56.25,1125.0,1068.75,Paid,2024-06-19T00:00:00,2024-06-19T00:00:00
1317,2,179,8,2024-07-06,Standard,5,60.0,15.0,300.0,285.0,Paid,2024-07-06T00:00:00,2024-07-08T00:00:00
1318,60,218,2,2024-08-13,VIP,2,135.0,27.0,270.0,243.0,Paid,2024-08-13T00:00:00,2024-08-14T00:00:00
1319,50,193,1,2024-11-09,Standard,1,45.0,6.75,45.0,38.25,Refunded,2024-11-09T00:00:00,2024-11-14T00:00:00
1320,55,225,7,2024-09-17,Early Bird,2,165.0,0.0,330.0,330.0,Paid,2024-09-17T00:00:00,2024-09-18T00:00:00
1321,50,260,2,2024-11-06,Standard,5,40.0,0.0,200.0,200.0,Paid,2024-11-06T00:00:00,2024-11-07T00:00:00
1322,8,98,6,2024-11-14,Premium,5,200.0,100.0,1000.0,900.0,Paid,2024-11-14T00:00:00,2024-11-18T00:00:00
1323,24,9,7,2024-07-18,Standard,3,90.0,0.0,270.0,270.0,Refunded,2024-07-18T00:00:00,2024-07-21T00:00:00
1324,26,34,4,2024-06-07,Early Bird,1,75.0,7.5,75.0,67.5,Paid,2024-06-07T00:00:00,2024-06-08T00:00:00
1325,45,166,4,2024-09-14,Standard,4,165.0,0.0,660.0,660.0,Paid,2024-09-14T00:00:00,2024-09-15T00:00:00
1326,12,241,2,2024-11-26,Standard,1,135.0,6.75,135.0,128.25,Paid,2024-11-26T00:00:00,2024-11-30T00:00:00
1327,52,215,2,2024-08-26,Premium,3,150.0,67.5,450.0,382.5,Paid,2024-08-26T00:00:00,2024-08-30T00:00:00
1328,10,16,2,2024-05-17,Early Bird,2,250.0,0.0,500.0,500.0,Paid,2024-05-17T00:00:00,2024-05-19T00:00:00
1329,26,14,,2024-07-06,VIP,3,75.0,22.5,225.0,202.5,Paid,2024-07-06T00:00:00,2024-07-09T00:00:00
1330,3,194,8,2024-09-24,Premium,2,165.0,0.0,330.0,330.0,Paid,2024-09-24T00:00:00,2024-09-24T00:00:00
1331,1,58,1,2024-08-26,Early Bird,2,60.0,18.0,120.0,102.0,Refunded,2024-08-26T00:00:00,2024-08-29T00:00:00
1332,55,1,9,2024-08-28,VIP,5,165.0,41.25,825.0,783.75,Refunded,2024-08-28T00:00:00,2024-08-31T00:00:00
1333,58,277,10,2024-06-16,VIP,3,225.0,67.5,675.0,607.5,Pending,2024-06-16T00:00:00,2024-06-21T00:00:00
1334,46,113,2,2025-01-11,Premium,4,110.0,22.0,440.0,418.0,Paid,2025-01-11T00:00:00,2025-01-12T00:00:00
1335,43,54,9,2024-09-23,Premium,1,82.5,8.25,82.5,74.25,Paid,2024-09-23T00:00:00,2024-09-25T00:00:00
1336,12,267,10,2024-11-05,VIP,3,150.0,67.5,450.0,382.5,Paid,2024-11-05T00:00:00,2024-11-07T00:00:00
1337,28,25,6,2024-07-13,Premium,2,240.0,0.0,480.0,480.0,Paid,2024-07-13T00:00:00,2024-07-13T00:00:00
1338,10,166,6,2024-05-30,Standard,1,225.0,11.25,225.0,213.75,Pending,2024-05-30T00:00:00,2024-06-02T00:00:00
1339,31,110,7,2024-05-16,Early Bird,3,45.0,20.25,135.0,114.75,Pending,2024-05-16T00:00:00,2024-05-18T00:00:00
1340,35,96,5,2024-12-29,VIP,1,50.0,5.0,50.0,45.0,Paid,2024-12-29T00:00:00,2025-01-01T00:00:00
1341,50,135,8,2024-10-15,Standard,4,40.0,16.0,160.0,144.0,Paid,2024-10-15T00:00:00,2024-10-18T00:00:00
1342,42,235,3,2024-11-13,Standard,5,45.0,0.0,225.0,225.0,Paid,2024-11-13T00:00:00,2024-11-17T00:00:00
1343,46,224,7,2024-12-17,Standard,2,100.0,20.0,200.0,180.0,Pending,2024-12-17T00:00:00,2024-12-18T00:00:00
1344,26,114,10,2024-06-12,Standard,5,67.5,16.88,337.5,320.62,Paid,2024-06-12T00:00:00,2024-06-17T00:00:00
1345,48,272,9,2024-05-25,Standard,5,120.0,30.0,600.0,570.0,Pending,2024-05-25T00:00:00,2024-05-27T00:00:00
1346,35,52,2,2025-01-25,Premium,5,45.0,22.5,225.0,202.5,Pending,2025-01-25T00:00:00,2025-01-26T00:00:00
1347,54,143,3,2024-09-21,Standard,2,240.0,72.0,480.0,408.0,Refunded,2024-09-21T00:00:00,2024-09-23T00:00:00
1348,25,165,7,2024-03-26,Premium,5,220.0,165.0,1100.0,935.0,Paid,2024-03-26T00:00:00,2024-03-26T00:00:00
1349,5,35,9,2024-11-26,Standard,5,100.0,25.0,500.0,475.0,Refunded,2024-11-26T00:00:00,2024-11-27T00:00:00
1350,10,215,2,2024-06-19,Early Bird,2,225.0,67.5,450.0,382.5,Pending,2024-06-19T00:00:00,2024-06-20T00:00:00
1351,16,72,4,2024-06-06,Early Bird,3,40.0,6.0,120.0,114.0,Paid,2024-06-06T00:00:00,2024-06-11T00:00:00
1352,48,142,2,2024-04-26,VIP,2,90.0,27.0,180.0,153.0,Paid,2024-04-26T00:00:00,2024-05-01T00:00:00
1353,8,242,10,2024-11-10,Premium,3,240.0,0.0,720.0,720.0,Refunded,2024-11-10T00:00:00,2024-11-12T00:00:00
1354,53,37,2,2024-10-06,VIP,5,180.0,135.0,900.0,765.0,Paid,2024-10-06T00:00:00,2024-10-06T00:00:00
1355,25,300,6,2024-04-03,Premium,3,160.0,72.0,480.0,408.0,Refunded,2024-04-03T00:00:00,2024-04-05T00:00:00
1356,15,254,3,2024-09-01,Early Bird,1,160.0,16.0,160.0,144.0,Refunded,2024-09-01T00:00:00,2024-09-01T00:00:00
1357,41,261,10,2024-08-17,VIP,3,100.0,30.0,300.0,270.0,Refunded,2024-08-17T00:00:00,2024-08-22T00:00:00
1358,54,249,1,2024-12-17,Premium,3,160.0,0.0,480.0,480.0,Pending,2024-12-17T00:00:00,2024-12-20T00:00:00
1359,15,288,7,2024-08-23,Early Bird,4,200.0,0.0,800.0,800.0,Pending,2024-08-23T00:00:00,2024-08-27T00:00:00
1360,56,51,9,2024-03-21,Standard,4,40.0,0.0,160.0,160.0,Paid,2024-03-21T00:00:00,2024-03-22T00:00:00
1361,24,178,,2024-07-05,Early Bird,5,82.5,61.88,412.5,350.62,Refunded,2024-07-05T00:00:00,2024-07-09T00:00:00
1362,56,14,10,2024-05-12,Premium,1,55.0,8.25,55.0,46.75,Pending,2024-05-12T00:00:00,2024-05-13T00:00:00
1363,2,15,6,2024-06-24,Early Bird,3,60.0,18.0,180.0,162.0,Paid,2024-06-24T00:00:00,2024-06-26T00:00:00
1364,53,229,4,2024-07-26,Standard,3,150.0,22.5,450.0,427.5,Paid,2024-07-26T00:00:00,2024-07-29T00:00:00
1365,45,281,8,2024-07-05,VIP,3,135.0,20.25,405.0,384.75,Refunded,2024-07-05T00:00:00,2024-07-07T00:00:00
1366,50,181,5,2024-09-11,Premium,2,55.0,0.0,110.0,110.0,Paid,2024-09-11T00:00:00,2024-09-13T00:00:00
1367,7,255,9,2024-08-02,Premium,1,110.0,11.0,110.0,99.0,Refunded,2024-08-02T00:00:00,2024-08-03T00:00:00
1368,17,186,7,2024-10-13,Premium,4,75.0,30.0,300.0,270.0,Paid,2024-10-13T00:00:00,2024-10-15T00:00:00
1369,2,287,8,2024-08-29,VIP,2,90.0,18.0,180.0,162.0,Pending,2024-08-29T00:00:00,2024-09-02T00:00:00
1370,12,47,1,2024-12-18,Early Bird,5,120.0,30.0,600.0,570.0,Paid,2024-12-18T00:00:00,2024-12-19T00:00:00
1371,46,198,2,2024-12-11,Standard,5,100.0,75.0,500.0,425.0,Paid,2024-12-11T00:00:00,2024-12-15T00:00:00
1372,37,126,,2024-07-10,Premium,3,225.0,101.25,675.0,573.75,Paid,2024-07-10T00:00:00,2024-07-10T00:00:00
